"ncsLclasCd","ncsLclasCdnm","ncsMclasCd","ncsMclasCdnm","ncsSclasCd","ncsSclasCdnm","ncsSubdCd","ncsSubdCdnm","ncsCompeUnitCd","compeUnitName"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","16","건설공사 전기작업 안전관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","17","건설기계·운송장비 안전관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","20","건설현장 유해·위험요인관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","21","떨어짐·맞음·무너짐 예방"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","22","비계·거푸집 가시설 위험방지"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","23","건설현장 협력업체안전보건관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","24","건설현장 비상대응 활동"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","25","건설공사 위험성 평가·관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","03","건설안전관리","26","건설현장 안전보건 문화 활동"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","09","화공안전 비상조치 계획·대응"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","14","화재·폭발 예방"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","15","화학물질 안전관리 실행"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","16","독성가스 안전관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","17","화학공정 정성적 위험성 평가"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","18","화학공정 정량적 위험성 평가"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","19","화학설비 회전기기 안전관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","20","화학설비 고정기기 안전관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","21","안전보건문화 진단·실천"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","22","화재·폭발 검토"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","23","화공안전 법규 검토"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","24","안전장치·보호구관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","25","화공안전 사고조사·관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","26","화공 안전운전·점검"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","27","화공안전설계"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","04","화공안전관리","28","공정 배출 시스템 설계"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","01","안전관리 계획수립"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","02","가스 법령 활용"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","03","가스 특성 활용"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","04","가스시설 설계·시공관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","05","가스시설 유지관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","06","부식 방지 기술"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","07","전기 방폭 기술"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","08","가스사고 예방·관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","05","가스안전관리","09","가스시설 안전성 평가"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","01","방사선 측정기기 취급"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","02","핵종분석"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","03","오염도 측정"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","04","환경 방사선 측정"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","05","치료 방사선 측정"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","06","진단 방사선 측정"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","07","핵의학 방사능 측정"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","08","중성자 측정"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","09","방사선량 평가"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","10","방사선 안전 모니터링"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","11","교정 및 시험"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","12","품질경영시스템 유지"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","06","방사선측정평가","13","결과보고서 작성"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","01","해체폐기물 관리 계획 수립"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","02","해체폐기물 분류"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","03","방사성폐기물 저감화"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","04","방사성폐기물 고정·고형화"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","05","방사성폐기물 포장·운반"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","06","해체폐기물 이력관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","07","해체폐기물 품질·안전관리"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","08","해체폐기물 저장·보관"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","09","해체폐기물 자체처분"
"23","환경·에너지·안전","06","산업안전","01","산업안전관리","07","원자력발전소해체방사성폐기물관리","10","방사성폐기물 영구처분"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","01","보건관리계획수립평가"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","02","산업보건관리체제확립"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","03","산업재해관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","04","산업보건정보소통·관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","05","산업보건 위험성평가"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","06","작업환경관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","07","작업관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","08","건강관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","09","응급조치"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","10","사업장 건강증진"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","11","사업장 산업보건교육"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","12","보건활동 모니터링"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","01","산업보건관리","13","보건관련 문서관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","01","유해요인 조사"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","02","작업환경측정"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","03","작업환경측정시료분석"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","06","산업환기평가설계"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","07","유해요인 관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","08","근골격계 질환 예방관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","09","사무실 공기질 관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","10","석면관리"
"23","환경·에너지·안전","06","산업안전","02","산업보건관리","02","근로자작업환경관리","11","작업환경측정 평가·개선"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","03","방사선 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","04","초음파 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","05","자기 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","06","침투 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","07","와전류 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","08","누설 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","09","육안 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","10","음향방출 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","11","열화상 비파괴검사"
"23","환경·에너지·안전","06","산업안전","03","비파괴검사","01","비파괴검사","12","응력측정 비파괴검사"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","01","수도작 재배계획 수립"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","02","수도작 경운 정지"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","04","수도작 이앙 시비관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","05","수도작 잡초방제"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","06","수도작 병해충관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","07","수도작 재해관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","08","수도작 본논 물 관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","09","수도작 수확 후 관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","10","수도작 경영관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","13","수도작 인증관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","14","수도작 파종 준비"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","15","수도작 파종 관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","16","수도작 직파 품종선택"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","17","수도작 직파 파종후 관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","18","친환경 수도작 시비 잡초 관리"
"24","농림어업","01","농업","01","작물재배","01","수도작재배","19","친환경 수도작 농자재 이용"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","01","전작물 수요조사"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","02","전작 재배계획수립"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","03","전작 토양관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","04","전작 파종육묘관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","05","전작 생육관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","08","전작 시설농기자재관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","09","전작 인증관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","10","전작 경영관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","11","전작 종묘관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","12","전작 잡초관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","13","전작 병해관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","14","전작 충해관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","15","전작 수확관리"
"24","농림어업","01","농업","01","작물재배","02","전특작재배","16","전작 생산물관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","02","채소재배포장 준비"
"24","농림어업","01","농업","01","작물재배","03","채소재배","06","채소생리장해관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","08","채소수확관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","09","채소재배장비자재관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","11","채소육묘 준비"
"24","농림어업","01","농업","01","작물재배","03","채소재배","12","채소육묘"
"24","농림어업","01","농업","01","작물재배","03","채소재배","13","채소 정식 포장관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","14","채소재배관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","15","채소포장 제초 퇴비사용"
"24","농림어업","01","농업","01","작물재배","03","채소재배","16","채소 재배시설 설치"
"24","농림어업","01","농업","01","작물재배","03","채소재배","17","채소 재배시설 관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","18","채소 수경재배 준비"
"24","농림어업","01","농업","01","작물재배","03","채소재배","19","채소 수경재배 관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","20","채소 병해 관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","21","채소 충해 관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","22","채소 경영관리"
"24","농림어업","01","농업","01","작물재배","03","채소재배","23","채소 인증관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","01","과원조성"
"24","농림어업","01","농업","01","작물재배","04","과수재배","02","과수 기상재해관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","03","과수 영양번식"
"24","농림어업","01","농업","01","작물재배","04","과수재배","04","과수 토양관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","05","과수 정지전정"
"24","농림어업","01","농업","01","작물재배","04","과수재배","06","과수 결실관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","07","과수 생리장해관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","08","과수 병해충잡초관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","09","과수 수확후관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","10","과수 유통관리"
"24","농림어업","01","농업","01","작물재배","04","과수재배","11","과수 안전성관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","01","화훼 재배계획 수립"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","02","화훼 번식"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","03","화훼 토양관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","04","화훼 재배관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","05","화훼 병해충관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","06","화훼 환경관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","07","화훼 개화조절"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","08","화훼 시설 관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","09","화훼 수확 후 관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","10","화훼 이용"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","11","화훼 판매유지관리"
"24","농림어업","01","농업","01","작물재배","05","화훼재배","12","화훼 경영관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","02","버섯배지조제"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","03","버섯배지살균"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","04","버섯종균접종"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","05","버섯균배양관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","07","버섯수확후관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","09","버섯재배시설장비관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","11","버섯 균주 관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","12","버섯 종균 관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","13","버섯 품종 육종"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","14","버섯 생육환경 관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","15","버섯 수확후 배지관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","16","버섯 병해충 관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","17","버섯 생리장해 관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","18","버섯 인증관리"
"24","농림어업","01","농업","01","작물재배","06","버섯재배","19","버섯 경영관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","01","특용작물 시장조사"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","02","특용작물 재배계획수립"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","03","특용작물 토양관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","04","특용작물 시비관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","05","특용작물 파종관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","06","특용작물 육묘정식관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","07","특용작물 생육관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","08","특용작물 잡초관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","09","특용작물 병해충관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","10","특용작물 재해관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","11","특용작물 수확관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","12","특용작물 시설관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","13","특용작물 농기자재관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","14","특용작물 품질관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","15","특용작물 인증관리"
"24","농림어업","01","농업","01","작물재배","07","특용작물재배","16","특용작물 경영관리"
"24","농림어업","01","농업","01","작물재배","08","시설원예","01","시설원예 영농계획수립"
"24","농림어업","01","농업","01","작물재배","08","시설원예","02","시설원예 시설계획수립"
"24","농림어업","01","농업","01","작물재배","08","시설원예","03","시설원예 시설설치"
"24","농림어업","01","농업","01","작물재배","08","시설원예","04","시설원예 시설관리"
"24","농림어업","01","농업","01","작물재배","08","시설원예","05","시설원예 복합환경관리"
"24","농림어업","01","농업","01","작물재배","08","시설원예","06","시설원예 수경재배관리"
"24","농림어업","01","농업","01","작물재배","08","시설원예","07","시설원예 병해충관리"
"24","농림어업","01","농업","01","작물재배","08","시설원예","08","시설원예 생리장해관리"
"24","농림어업","01","농업","01","작물재배","08","시설원예","09","시설원예 공정육묘관리"
"24","농림어업","01","농업","01","작물재배","08","시설원예","10","시설원예 스마트팜운영"
"24","농림어업","01","농업","01","작물재배","09","유기재배","01","유기재배 준비"
"24","농림어업","01","농업","01","작물재배","09","유기재배","02","유기재배 토양관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","03","유기재배 종자 종묘관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","04","유기재배 생육관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","05","유기재배 잡초관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","06","유기재배 병해관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","07","유기재배 충해관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","08","유기재배 수확관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","09","유기재배 농자재 제조 관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","10","유기재배 경영관리"
"24","농림어업","01","농업","01","작물재배","09","유기재배","11","유기재배 인증관리"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","01","작물현황분석"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","02","종자산업구조분석"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","03","종자산업현황분석"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","04","종자수출입현황분석"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","05","종자수요예측"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","06","종자기술분석"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","07","종자관련법규검토"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","08","종자산업설비분석"
"24","농림어업","01","농업","02","종자생산·유통","01","종자계획","09","종자산업경영"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","01","육종계획수립"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","03","도입육종실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","11","품종등록 유지관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","12","유전자원수집평가관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","13","유전자원재배보존관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","14","인공교배실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","15","교배육종실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","16","원연교배육종실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","17","영양번식작물육종실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","18","자식성잡종강세육종실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","19","타식성잡종강세육종실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","21","돌연변이육종 실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","22","반수체육종실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","23","배수체육종 실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","25","분자표지육종 실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","27","형질전환육종 실행관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","28","육성계통 특성검정"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","29","선발계통 성능검정"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","30","육종재료 보존관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","31","육종포장 재배관리"
"24","농림어업","01","농업","02","종자생산·유통","02","육종","32","생명공학육종준비관리"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","01","종자생산계획"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","02","씨앗  생산포장 선정"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","05","씨앗 생산포장 검사"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","08","씨앗 부가가치 제고"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","12","묘목 생산"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","13","묘목 수확 ‧ 저장 ‧ 출하"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","14","씨앗  생산 재배계획 및 모본육묘"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","15","씨앗 생산포장 재배관리"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","16","씨앗 생산포장 결실관리"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","17","씨앗   유전순도 확보"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","18","씨앗  수확"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","19","씨앗 현장조제"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","20","씨앗  수납정선"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","21","씨앗  저장 · 포장 · 출하관리"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","22","씨앗 생리적 특성 검사"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","23","씨앗 순도 및 건전도 검사"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","28","조직배양묘 생산"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","29","묘목 모본포장 조성관리"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","30","영양체묘 모본 확보 유지관리"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","31","영양체묘 생산"
"24","농림어업","01","농업","02","종자생산·유통","03","종자생산","32","영양체묘 수확 ‧ 저장 ‧ 출하"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","01","종자유통사업계획수립"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","09","국내종자 시장조사"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","10","종자유통 현황조사"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","11","품종적응성 관리"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","12","시장개발 유통전략 수립"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","13","종자홍보물 활용"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","14","재배매뉴얼 작성"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","15","종자판매 관리"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","16","공공기관 보급종자 관리"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","17","해외시장 판매전략 개발"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","18","종자수출 업무관리"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","19","종자민원 관리"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","20","판매 후 재배환경 대응관리"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","21","종자유통 법규 준수"
"24","농림어업","01","농업","02","종자생산·유통","04","종자유통보급","22","유통종자 관리"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","01","농촌 공동체 소통"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","02","농촌체험상품 시장분석"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","03","농촌체험상품 자원발굴조사"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","04","농촌체험상품 기획"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","05","농촌체험상품 개발전략 수립"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","06","농촌체험상품 사업성분석"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","07","농촌체험상품 마케팅"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","08","농촌체험상품 실행전략 수립"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","09","농촌체험 공간 시설 개발"
"24","농림어업","01","농업","03","농촌개발","01","농촌체험상품개발","10","농촌체험상품 평가개선"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","01","농촌체험시설운영계획수립"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","02","농촌체험시설환경관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","03","농촌체험프로그램운영관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","04","농촌체험시설안전관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","05","농촌체험시설인력관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","06","농촌체험시설홍보고객관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","07","농촌체험시설재무회계관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","08","농촌체험시설서비스품질관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","09","농촌체험시설행정업무관리"
"24","농림어업","01","농업","03","농촌개발","02","농촌체험시설운영","10","농촌체험시설성과관리"
"24","농림어업","01","농업","03","농촌개발","03","농업환경개선","01","농업환경요소 정보수집 분석"
"24","농림어업","01","농업","03","농촌개발","03","농업환경개선","02","영농기술 환경영향 분석"
"24","농림어업","01","농업","03","농촌개발","03","농업환경개선","03","농업자재 특성 분석"
"24","농림어업","01","농업","03","농촌개발","03","농업환경개선","04","농업환경 관리계획 수립"
